claim_id,employee_id,department,date,category,amount,approver_id,status
EXP-008184,E0942,Sales,2025-09-12,Travel,321.55,E1075,Paid
EXP-008567,E0971,Sales,2025-09-12,Client entertainment,85.2,E1063,Paid
EXP-009184,E1022,Sales,2025-09-12,Accommodation,123.52,E0970,Paid
EXP-009186,E1022,Sales,2025-09-12,Supplies,158.19,E0970,Paid
EXP-009823,E1075,Sales,2025-09-12,Training,81.83,E1072,Paid
EXP-010467,E1147,Facilities,2025-09-12,Travel,239.91,E1121,Paid
EXP-010519,E1156,Facilities,2025-09-12,Training,113.48,E1121,Paid
EXP-010867,E1033,Sales,2025-09-12,Client entertainment,984.8,E1044,Paid
EXP-000275,E0050,Finance,2025-09-13,Client entertainment,270.12,E0190,Paid
EXP-000651,E0119,Finance,2025-09-13,Client entertainment,89.78,E0210,Paid
EXP-000852,E0160,Finance,2025-09-13,Meals,311.73,E0203,Paid
EXP-001333,E0249,Procurement,2025-09-13,Travel,1499.22,E0268,Paid
EXP-001364,E0253,Procurement,2025-09-13,Supplies,80.52,E0272,Paid
EXP-001688,E0311,Human Resources,2025-09-13,Client entertainment,36.62,E0377,Paid
EXP-001847,E0338,Human Resources,2025-09-13,Travel,38.76,E0339,Paid
EXP-002518,E0463,IT,2025-09-13,Meals,62.16,E0379,Paid
EXP-002867,E0498,Operations,2025-09-13,Accommodation,49.68,E0934,Paid
EXP-002953,E0505,Operations,2025-09-13,Client entertainment,64.37,E0912,Paid
EXP-003009,E0510,Operations,2025-09-13,Training,54.93,E0920,Paid
EXP-003836,E0577,Operations,2025-09-13,Travel,34.83,E0933,Paid
EXP-003855,E0578,Operations,2025-09-13,Accommodation,56.15,E0901,Paid
EXP-004148,E0608,Operations,2025-09-13,Client entertainment,70.05,E0929,Paid
EXP-004196,E0612,Operations,2025-09-13,Accommodation,76.04,E0922,Paid
EXP-004797,E0660,Operations,2025-09-13,Meals,167.3,E0930,Paid
EXP-005125,E0688,Operations,2025-09-13,Travel,40.32,E0916,Paid
EXP-005341,E0706,Operations,2025-09-13,Supplies,179.75,E0918,Paid
EXP-005700,E0739,Operations,2025-09-13,Accommodation,30.97,E0930,Paid
EXP-005759,E0745,Operations,2025-09-13,Supplies,104.25,E0938,Paid
EXP-005786,E0748,Operations,2025-09-13,Client entertainment,253.33,E0926,Paid
EXP-005792,E0749,Operations,2025-09-13,Accommodation,123.25,E0918,Paid
EXP-006004,E0767,Operations,2025-09-13,Accommodation,63.06,E0920,Paid
EXP-006193,E0783,Operations,2025-09-13,Travel,75.22,E0918,Paid
EXP-006303,E0791,Operations,2025-09-13,Meals,69.64,E0910,Paid
EXP-006518,E0807,Operations,2025-09-13,Travel,32.39,E0907,Paid
EXP-006832,E0833,Operations,2025-09-13,Supplies,122.81,E0925,Paid
EXP-007366,E0878,Operations,2025-09-13,Meals,34.7,E0923,Paid
EXP-007511,E0888,Operations,2025-09-13,Supplies,54.12,E0905,Paid
EXP-007794,E0912,Operations,2025-09-13,Meals,997.3,E0900,Paid
EXP-008153,E0939,Sales,2025-09-13,Travel,68.87,E1055,Paid
EXP-008745,E0984,Sales,2025-09-13,Training,151.56,E1104,Paid
EXP-009197,E1023,Sales,2025-09-13,Travel,155.3,E1042,Paid
EXP-009445,E1042,Sales,2025-09-13,Meals,212.63,E0965,Paid
EXP-010253,E1106,Sales,2025-09-13,Supplies,31.71,E1040,Paid
EXP-010334,E1117,Legal,2025-09-13,Supplies,44.83,E1111,Paid
EXP-010617,E1174,Facilities,2025-09-13,Supplies,48.65,E1121,Paid
EXP-010624,E1174,Facilities,2025-09-13,Meals,142.85,E1121,Paid
EXP-000172,E0034,Finance,2025-09-14,Supplies,55.2,E0196,Paid
EXP-000459,E0086,Finance,2025-09-14,Supplies,83.93,E0199,Paid
EXP-000681,E0123,Finance,2025-09-14,Travel,77.73,E0190,Paid
EXP-000880,E0166,Finance,2025-09-14,Training,83.51,E0196,Paid
EXP-001382,E0256,Procurement,2025-09-14,Meals,301.49,E0273,Paid
EXP-002312,E0423,IT,2025-09-14,Supplies,169.52,E0379,Paid
EXP-002427,E0446,IT,2025-09-14,Supplies,49.01,E0379,Paid
EXP-002932,E0502,Operations,2025-09-14,Supplies,107.42,E0901,Paid
EXP-003075,E0515,Operations,2025-09-14,Accommodation,48.65,E0912,Paid
EXP-004524,E0637,Operations,2025-09-14,Meals,162.48,E0933,Paid
EXP-004911,E0671,Operations,2025-09-14,Meals,186.88,E0910,Paid
EXP-004925,E0672,Operations,2025-09-14,Accommodation,176.41,E0918,Paid
EXP-005245,E0698,Operations,2025-09-14,Client entertainment,227.31,E0910,Paid
EXP-005806,E0750,Operations,2025-09-14,Travel,102.9,E0910,Paid
EXP-006197,E0783,Operations,2025-09-14,Meals,246.79,E0918,Paid
EXP-006878,E0837,Operations,2025-09-14,Travel,62.64,E0936,Paid
EXP-007050,E0851,Operations,2025-09-14,Accommodation,166.3,E0932,Paid
EXP-007462,E0885,Operations,2025-09-14,Training,329.01,E0914,Paid
EXP-008886,E0996,Sales,2025-09-14,Training,54.85,E1083,Paid
EXP-008992,E1006,Sales,2025-09-14,Training,326.62,E0948,Paid
EXP-009035,E1009,Sales,2025-09-14,Travel,302.42,E1040,Paid
EXP-009276,E1030,Sales,2025-09-14,Client entertainment,151.46,E0977,Paid
EXP-009970,E1085,Sales,2025-09-14,Supplies,12.96,E0939,Paid
EXP-010080,E1095,Sales,2025-09-14,Client entertainment,286.48,E0966,Paid
EXP-010798,E1202,Facilities,2025-09-14,Accommodation,639.17,E1121,Paid
EXP-000267,E0050,Finance,2025-09-15,Client entertainment,272.95,E0190,Paid
EXP-000339,E0063,Finance,2025-09-15,Training,48.46,E0199,Paid
EXP-000416,E0077,Finance,2025-09-15,Meals,47.67,E0202,Paid
EXP-000527,E0096,Finance,2025-09-15,Client entertainment,154.09,E0190,Paid
EXP-000936,E0174,Finance,2025-09-15,Training,53.6,E0201,Paid
EXP-001050,E0190,Finance,2025-09-15,Training,47.98,E0196,Paid
EXP-001454,E0269,Procurement,2025-09-15,Accommodation,109.41,E0278,Paid
EXP-002193,E0402,IT,2025-09-15,Travel,99.78,E0379,Paid
EXP-002511,E0462,IT,2025-09-15,Accommodation,339.32,E0379,Paid
EXP-003783,E0571,Operations,2025-09-15,Supplies,107.08,E0906,Paid
EXP-003786,E0573,Operations,2025-09-15,Meals,78.34,E0915,Paid
EXP-004044,E0594,Operations,2025-09-15,Supplies,360.66,E0908,Paid
EXP-004396,E0625,Operations,2025-09-15,Client entertainment,24.9,E0926,Paid
EXP-004428,E0628,Operations,2025-09-15,Meals,153.29,E0912,Paid
EXP-004624,E0644,Operations,2025-09-15,Accommodation,127.16,E0911,Paid
EXP-005033,E0681,Operations,2025-09-15,Meals,168.37,E0911,Paid
EXP-005287,E0702,Operations,2025-09-15,Accommodation,75.99,E0897,Paid
EXP-005477,E0721,Operations,2025-09-15,Accommodation,155.13,E0914,Paid
EXP-005601,E0732,Operations,2025-09-15,Meals,59.01,E0923,Paid
EXP-005662,E0737,Operations,2025-09-15,Supplies,68.1,E0915,Paid
EXP-006460,E0802,Operations,2025-09-15,Travel,84.74,E0923,Paid
EXP-006494,E0805,Operations,2025-09-15,Client entertainment,135.73,E0900,Paid
EXP-006498,E0805,Operations,2025-09-15,Accommodation,55.61,E0900,Paid
EXP-006648,E0818,Operations,2025-09-15,Travel,134.56,E0931,Paid
EXP-007190,E0862,Operations,2025-09-15,Supplies,566.44,E0924,Paid
EXP-008576,E0972,Sales,2025-09-15,Accommodation,98.8,E1087,Paid
EXP-010069,E1094,Sales,2025-09-15,Client entertainment,19.72,E0945,Paid
EXP-010330,E1116,Legal,2025-09-15,Supplies,63.01,E1110,Paid
EXP-010418,E1136,Facilities,2025-09-15,Meals,29.39,E1121,Paid
EXP-010740,E1194,Facilities,2025-09-15,Travel,426.09,E1121,Paid
EXP-010756,E1196,Facilities,2025-09-15,Training,194.13,E1121,Paid
EXP-001068,E0192,Finance,2025-09-16,Meals,64.38,E0205,Paid
EXP-001248,E0231,Procurement,2025-09-16,Travel,61.66,E0273,Paid
EXP-001803,E0331,Human Resources,2025-09-16,Accommodation,119.14,E0377,Paid
EXP-002208,E0405,IT,2025-09-16,Meals,81.28,E0379,Paid
EXP-003055,E0514,Operations,2025-09-16,Supplies,59.68,E0907,Paid
EXP-003292,E0534,Operations,2025-09-16,Training,85.17,E0925,Paid
EXP-004114,E0602,Operations,2025-09-16,Travel,90.11,E0919,Paid
EXP-004436,E0628,Operations,2025-09-16,Client entertainment,141.22,E0912,Paid
EXP-005672,E0737,Operations,2025-09-16,Training,441.31,E0915,Paid
EXP-005922,E0760,Operations,2025-09-16,Client entertainment,16.42,E0899,Paid
EXP-006031,E0769,Operations,2025-09-16,Supplies,284.19,E0928,Paid
EXP-006340,E0794,Operations,2025-09-16,Meals,177.63,E0924,Paid
EXP-006541,E0809,Operations,2025-09-16,Meals,143.11,E0920,Paid
EXP-006571,E0812,Operations,2025-09-16,Supplies,68.17,E0908,Paid
EXP-006604,E0814,Operations,2025-09-16,Travel,80.71,E0920,Paid
EXP-006610,E0816,Operations,2025-09-16,Training,176.29,E0917,Paid
EXP-007882,E0917,Operations,2025-09-16,Meals,49.51,E0903,Paid
EXP-008086,E0933,Operations,2025-09-16,Training,177.05,E0899,Paid
EXP-008274,E0947,Sales,2025-09-16,Accommodation,105.88,E1033,Paid
EXP-009049,E1009,Sales,2025-09-16,Training,459.62,E1040,Paid
EXP-009148,E1019,Sales,2025-09-16,Supplies,75.21,E0984,Paid
EXP-009163,E1021,Sales,2025-09-16,Training,249.64,E1010,Paid
EXP-009236,E1027,Sales,2025-09-16,Accommodation,999.66,E0988,Paid
EXP-009586,E1056,Sales,2025-09-16,Client entertainment,165.72,E1074,Paid
EXP-009672,E1062,Sales,2025-09-16,Supplies,110.15,E0998,Paid
EXP-010351,E1120,Legal,2025-09-16,Accommodation,556.11,E1111,Paid
EXP-010672,E1181,Facilities,2025-09-16,Supplies,637.0,E1121,Paid
EXP-010954,E0641,Operations,2025-09-16,Supplies,150.0,E0912,Paid
EXP-000904,E0170,Finance,2025-09-17,Supplies,22.77,E0194,Paid
EXP-000914,E0172,Finance,2025-09-17,Accommodation,72.56,E0208,Paid
EXP-001020,E0187,Finance,2025-09-17,Travel,775.99,E0198,Paid
EXP-001337,E0249,Procurement,2025-09-17,Training,179.75,E0268,Paid
EXP-001441,E0267,Procurement,2025-09-17,Travel,220.59,E0270,Paid
EXP-001573,E0287,Procurement,2025-09-17,Client entertainment,118.35,E0277,Paid
EXP-001822,E0334,Human Resources,2025-09-17,Client entertainment,44.85,E0373,Paid
EXP-001914,E0352,Human Resources,2025-09-17,Supplies,94.41,E0346,Paid
EXP-001955,E0360,Human Resources,2025-09-17,Supplies,50.47,E0348,Paid
EXP-002677,E0484,Operations,2025-09-17,Travel,283.41,E0902,Paid
EXP-003348,E0538,Operations,2025-09-17,Client entertainment,64.56,E0919,Paid
EXP-003553,E0554,Operations,2025-09-17,Accommodation,232.82,E0918,Paid
EXP-003589,E0557,Operations,2025-09-17,Training,154.49,E0897,Paid
EXP-003921,E0583,Operations,2025-09-17,Training,59.42,E0907,Paid
EXP-005517,E0724,Operations,2025-09-17,Travel,16.16,E0925,Paid
EXP-005576,E0729,Operations,2025-09-17,Travel,169.06,E0906,Paid
EXP-005678,E0737,Operations,2025-09-17,Supplies,150.02,E0915,Paid
EXP-005710,E0739,Operations,2025-09-17,Accommodation,314.56,E0930,Paid
EXP-006218,E0785,Operations,2025-09-17,Accommodation,56.76,E0924,Paid
EXP-006410,E0799,Operations,2025-09-17,Supplies,121.93,E0914,Paid
EXP-006499,E0805,Operations,2025-09-17,Supplies,94.56,E0900,Paid
EXP-007250,E0868,Operations,2025-09-17,Accommodation,70.11,E0906,Paid
EXP-007277,E0871,Operations,2025-09-17,Accommodation,26.28,E0899,Paid
EXP-007304,E0873,Operations,2025-09-17,Travel,13.67,E0914,Paid
EXP-008012,E0927,Operations,2025-09-17,Training,108.17,E0907,Paid
EXP-009118,E1017,Sales,2025-09-17,Client entertainment,99.52,E1065,Paid
EXP-009244,E1027,Sales,2025-09-17,Client entertainment,96.78,E0988,Paid
EXP-009515,E1050,Sales,2025-09-17,Accommodation,15.83,E1011,Paid
EXP-009870,E1077,Sales,2025-09-17,Training,272.24,E1064,Paid
EXP-010659,E1178,Facilities,2025-09-17,Training,22.44,E1121,Paid
EXP-010811,E1204,Facilities,2025-09-17,Travel,54.37,E1121,Paid
EXP-000048,E0013,Finance,2025-09-18,Accommodation,22.68,E0192,Paid
EXP-000283,E0052,Finance,2025-09-18,Accommodation,88.4,E0190,Paid
EXP-000934,E0174,Finance,2025-09-18,Client entertainment,252.2,E0201,Paid
EXP-001512,E0279,Procurement,2025-09-18,Supplies,68.51,E0268,Paid
EXP-001527,E0281,Procurement,2025-09-18,Travel,37.04,E0268,Paid
EXP-001644,E0302,Human Resources,2025-09-18,Supplies,147.45,E0377,Paid
EXP-002240,E0409,IT,2025-09-18,Travel,107.63,E0379,Paid
EXP-002315,E0423,IT,2025-09-18,Training,28.07,E0379,Paid
EXP-003262,E0530,Operations,2025-09-18,Meals,248.95,E0919,Paid
EXP-003328,E0537,Operations,2025-09-18,Accommodation,68.33,E0914,Paid
EXP-003793,E0573,Operations,2025-09-18,Meals,78.5,E0915,Paid
EXP-004019,E0593,Operations,2025-09-18,Travel,867.38,E0938,Paid
EXP-004391,E0625,Operations,2025-09-18,Meals,20.86,E0926,Paid
EXP-004406,E0626,Operations,2025-09-18,Travel,39.42,E0910,Paid
EXP-004445,E0629,Operations,2025-09-18,Travel,10.37,E0935,Paid
EXP-004499,E0635,Operations,2025-09-18,Client entertainment,53.62,E0928,Paid
EXP-004685,E0650,Operations,2025-09-18,Client entertainment,175.77,E0925,Paid
EXP-005047,E0682,Operations,2025-09-18,Meals,80.6,E0899,Paid
EXP-005136,E0689,Operations,2025-09-18,Client entertainment,85.77,E0904,Paid
EXP-005455,E0720,Operations,2025-09-18,Supplies,494.68,E0920,Paid
EXP-006537,E0809,Operations,2025-09-18,Travel,40.82,E0920,Paid
EXP-008475,E0964,Sales,2025-09-18,Training,164.62,E1105,Paid
EXP-008615,E0975,Sales,2025-09-18,Accommodation,23.37,E1046,Paid
EXP-008783,E0987,Sales,2025-09-18,Supplies,24.06,E1001,Paid
EXP-008828,E0992,Sales,2025-09-18,Client entertainment,196.02,E1060,Paid
EXP-008891,E0996,Sales,2025-09-18,Training,71.74,E1083,Paid
EXP-009007,E1007,Sales,2025-09-18,Training,140.19,E1022,Paid
EXP-009170,E1021,Sales,2025-09-18,Accommodation,231.93,E1010,Paid
EXP-009699,E1064,Sales,2025-09-18,Supplies,61.61,E1053,Paid
EXP-010085,E1095,Sales,2025-09-18,Meals,222.22,E0966,Paid
EXP-010738,E1194,Facilities,2025-09-18,Client entertainment,80.05,E1121,Paid
EXP-010862,E1033,Sales,2025-09-18,Client entertainment,955.87,E1044,Paid
EXP-000314,E0059,Finance,2025-09-19,Client entertainment,74.75,E0198,Paid
EXP-000634,E0115,Finance,2025-09-19,Supplies,69.8,E0204,Paid
EXP-001313,E0244,Procurement,2025-09-19,Supplies,34.27,E0268,Paid
EXP-001691,E0312,Human Resources,2025-09-19,Training,157.18,E0378,Paid
EXP-002260,E0414,IT,2025-09-19,Supplies,38.24,E0379,Paid
EXP-002307,E0422,IT,2025-09-19,Meals,47.38,E0379,Paid
EXP-003054,E0514,Operations,2025-09-19,Client entertainment,125.67,E0907,Paid
EXP-003274,E0533,Operations,2025-09-19,Client entertainment,157.74,E0918,Paid
EXP-003376,E0541,Operations,2025-09-19,Client entertainment,188.95,E0930,Paid
EXP-003655,E0561,Operations,2025-09-19,Meals,106.01,E0914,Paid
EXP-003667,E0561,Operations,2025-09-19,Training,67.69,E0914,Paid
EXP-003840,E0578,Operations,2025-09-19,Training,135.8,E0901,Paid
EXP-003882,E0580,Operations,2025-09-19,Supplies,15.16,E0912,Paid
EXP-003887,E0581,Operations,2025-09-19,Accommodation,65.02,E0915,Paid
EXP-004179,E0611,Operations,2025-09-19,Accommodation,38.12,E0908,Paid
EXP-004204,E0612,Operations,2025-09-19,Supplies,43.81,E0922,Paid
EXP-004393,E0625,Operations,2025-09-19,Training,131.37,E0926,Paid
EXP-004592,E0641,Operations,2025-09-19,Meals,78.61,E0912,Paid
EXP-005011,E0680,Operations,2025-09-19,Training,246.24,E0919,Paid
EXP-005015,E0680,Operations,2025-09-19,Meals,36.83,E0919,Paid
EXP-005204,E0696,Operations,2025-09-19,Accommodation,71.47,E0925,Paid
EXP-005906,E0759,Operations,2025-09-19,Accommodation,25.4,E0904,Paid
EXP-006022,E0768,Operations,2025-09-19,Travel,12.77,E0912,Paid
EXP-006396,E0798,Operations,2025-09-19,Accommodation,110.25,E0932,Paid
EXP-006443,E0801,Operations,2025-09-19,Training,15.58,E0903,Paid
EXP-006503,E0807,Operations,2025-09-19,Meals,16.35,E0907,Paid
EXP-007268,E0870,Operations,2025-09-19,Accommodation,36.95,E0936,Paid
EXP-008226,E0944,Sales,2025-09-19,Client entertainment,94.74,E0957,Paid
EXP-008513,E0967,Sales,2025-09-19,Supplies,42.31,E1012,Paid
EXP-009611,E1057,Sales,2025-09-19,Accommodation,182.11,E0958,Paid
EXP-009700,E1064,Sales,2025-09-19,Travel,114.42,E1053,Paid
EXP-010083,E1095,Sales,2025-09-19,Supplies,79.28,E0966,Paid
EXP-010448,E1143,Facilities,2025-09-19,Client entertainment,191.74,E1121,Paid
EXP-010754,E1195,Facilities,2025-09-19,Meals,26.08,E1121,Paid
EXP-010835,E0965,Sales,2025-09-19,Client entertainment,925.01,E0976,Paid
EXP-000301,E0057,Finance,2025-09-20,Travel,88.18,E0207,Paid
EXP-000727,E0134,Finance,2025-09-20,Training,10.01,E0206,Paid
EXP-000803,E0150,Finance,2025-09-20,Client entertainment,272.69,E0192,Paid
EXP-000911,E0171,Finance,2025-09-20,Accommodation,30.89,E0207,Paid
EXP-000955,E0177,Finance,2025-09-20,Travel,272.88,E0197,Paid
EXP-001261,E0236,Procurement,2025-09-20,Supplies,41.43,E0275,Paid
EXP-002458,E0453,IT,2025-09-20,Travel,417.22,E0379,Paid
EXP-002738,E0488,Operations,2025-09-20,Client entertainment,100.7,E0901,Paid
EXP-003462,E0546,Operations,2025-09-20,Supplies,235.69,E0933,Paid
EXP-003613,E0558,Operations,2025-09-20,Accommodation,33.83,E0906,Paid
EXP-003650,E0561,Operations,2025-09-20,Supplies,120.51,E0914,Paid
EXP-003952,E0586,Operations,2025-09-20,Travel,79.64,E0898,Paid
EXP-004145,E0608,Operations,2025-09-20,Accommodation,188.58,E0929,Paid
EXP-004708,E0651,Operations,2025-09-20,Travel,9.56,E0917,Paid
EXP-004937,E0673,Operations,2025-09-20,Training,53.95,E0909,Paid
EXP-005166,E0691,Operations,2025-09-20,Supplies,89.36,E0930,Paid
EXP-005225,E0697,Operations,2025-09-20,Accommodation,261.48,E0934,Paid
EXP-005649,E0735,Operations,2025-09-20,Supplies,43.77,E0915,Paid
EXP-006090,E0772,Operations,2025-09-20,Meals,195.14,E0910,Paid
EXP-006095,E0773,Operations,2025-09-20,Travel,188.72,E0936,Paid
EXP-006416,E0800,Operations,2025-09-20,Accommodation,151.4,E0910,Paid
EXP-006493,E0805,Operations,2025-09-20,Supplies,30.82,E0900,Paid
EXP-007104,E0855,Operations,2025-09-20,Accommodation,155.57,E0925,Paid
EXP-007159,E0860,Operations,2025-09-20,Accommodation,166.82,E0904,Paid
EXP-007285,E0872,Operations,2025-09-20,Supplies,37.94,E0937,Paid
EXP-007399,E0881,Operations,2025-09-20,Training,213.98,E0910,Paid
EXP-007439,E0883,Operations,2025-09-20,Travel,241.61,E0898,Paid
EXP-008039,E0929,Operations,2025-09-20,Accommodation,60.68,E0911,Paid
EXP-008220,E0944,Sales,2025-09-20,Travel,154.95,E0957,Paid
EXP-008307,E0949,Sales,2025-09-20,Client entertainment,92.32,E0955,Paid
EXP-008621,E0975,Sales,2025-09-20,Accommodation,78.34,E1046,Paid
EXP-008813,E0991,Sales,2025-09-20,Accommodation,6.65,E0958,Paid
EXP-009416,E1039,Sales,2025-09-20,Training,415.86,E0988,Paid
EXP-009540,E1051,Sales,2025-09-20,Meals,180.21,E1084,Paid
EXP-010341,E1119,Legal,2025-09-20,Travel,94.33,E1117,Paid
EXP-010531,E1158,Facilities,2025-09-20,Training,47.28,E1121,Paid
EXP-010532,E1158,Facilities,2025-09-20,Supplies,154.37,E1121,Paid
EXP-010806,E1203,Facilities,2025-09-20,Travel,26.32,E1121,Paid
EXP-000008,E0002,Finance,2025-09-21,Supplies,21.81,E0197,Paid
EXP-000203,E0039,Finance,2025-09-21,Client entertainment,31.56,E0190,Paid
EXP-000437,E0083,Finance,2025-09-21,Supplies,134.31,E0199,Paid
EXP-001389,E0258,Procurement,2025-09-21,Training,599.86,E0270,Paid
EXP-001525,E0281,Procurement,2025-09-21,Accommodation,34.24,E0268,Paid
EXP-002425,E0446,IT,2025-09-21,Supplies,99.66,E0379,Paid
EXP-002439,E0448,IT,2025-09-21,Supplies,228.57,E0379,Paid
EXP-003162,E0522,Operations,2025-09-21,Accommodation,122.07,E0916,Paid
EXP-003177,E0524,Operations,2025-09-21,Client entertainment,187.25,E0903,Paid
EXP-003949,E0586,Operations,2025-09-21,Supplies,220.87,E0898,Paid
EXP-004247,E0615,Operations,2025-09-21,Training,79.75,E0937,Paid
EXP-004457,E0629,Operations,2025-09-21,Client entertainment,84.7,E0935,Paid
EXP-004479,E0632,Operations,2025-09-21,Client entertainment,122.59,E0911,Paid
EXP-004602,E0642,Operations,2025-09-21,Supplies,184.13,E0901,Paid
EXP-005126,E0688,Operations,2025-09-21,Training,91.96,E0916,Paid
EXP-006916,E0840,Operations,2025-09-21,Client entertainment,163.55,E0907,Paid
EXP-007332,E0876,Operations,2025-09-21,Supplies,197.37,E0911,Paid
EXP-007691,E0904,Operations,2025-09-21,Travel,454.43,E0915,Paid
EXP-008202,E0943,Sales,2025-09-21,Client entertainment,685.22,E0972,Paid
EXP-008203,E0943,Sales,2025-09-21,Client entertainment,55.35,E0972,Paid
EXP-008407,E0958,Sales,2025-09-21,Meals,49.51,E1057,Paid
EXP-009760,E1068,Sales,2025-09-21,Supplies,253.38,E1071,Paid
EXP-010367,E1123,Facilities,2025-09-21,Supplies,156.78,E1121,Paid
EXP-010407,E1131,Facilities,2025-09-21,Training,30.33,E1121,Paid
EXP-010487,E1152,Facilities,2025-09-21,Meals,122.84,E1121,Paid
EXP-010544,E1159,Facilities,2025-09-21,Client entertainment,40.65,E1121,Paid
EXP-010727,E1191,Facilities,2025-09-21,Client entertainment,199.92,E1121,Paid
EXP-000230,E0043,Finance,2025-09-22,Supplies,96.54,E0207,Paid
EXP-001186,E0220,Procurement,2025-09-22,Accommodation,16.81,E0268,Paid
EXP-001518,E0280,Procurement,2025-09-22,Travel,82.8,E0270,Paid
EXP-001991,E0366,Human Resources,2025-09-22,Travel,52.52,E0372,Paid
EXP-002008,E0369,Human Resources,2025-09-22,Accommodation,224.8,E0340,Paid
EXP-002340,E0428,IT,2025-09-22,Travel,686.93,E0379,Paid
EXP-002615,E0479,Operations,2025-09-22,Travel,53.46,E0925,Paid
EXP-002696,E0485,Operations,2025-09-22,Training,148.2,E0903,Paid
EXP-003192,E0525,Operations,2025-09-22,Client entertainment,93.54,E0908,Paid
EXP-003385,E0541,Operations,2025-09-22,Travel,72.32,E0930,Paid
EXP-003459,E0546,Operations,2025-09-22,Training,82.16,E0933,Paid
EXP-003472,E0547,Operations,2025-09-22,Client entertainment,95.38,E0933,Paid
EXP-003647,E0560,Operations,2025-09-22,Training,208.72,E0907,Paid
EXP-004305,E0619,Operations,2025-09-22,Accommodation,83.23,E0910,Paid
EXP-005234,E0698,Operations,2025-09-22,Meals,184.36,E0910,Paid
EXP-005618,E0733,Operations,2025-09-22,Meals,738.61,E0919,Paid
EXP-005969,E0764,Operations,2025-09-22,Supplies,27.64,E0934,Paid
EXP-006007,E0767,Operations,2025-09-22,Meals,166.42,E0920,Paid
EXP-006100,E0773,Operations,2025-09-22,Meals,155.02,E0936,Paid
EXP-006132,E0776,Operations,2025-09-22,Supplies,30.88,E0926,Paid
EXP-006297,E0791,Operations,2025-09-22,Supplies,111.93,E0910,Paid
EXP-006590,E0813,Operations,2025-09-22,Client entertainment,40.24,E0901,Paid
EXP-006595,E0813,Operations,2025-09-22,Meals,185.27,E0901,Paid
EXP-006645,E0818,Operations,2025-09-22,Accommodation,52.5,E0931,Paid
EXP-006789,E0830,Operations,2025-09-22,Meals,210.96,E0917,Paid
EXP-006813,E0833,Operations,2025-09-22,Supplies,158.39,E0925,Paid
EXP-008649,E0978,Sales,2025-09-22,Client entertainment,186.02,E1024,Paid
EXP-009284,E1031,Sales,2025-09-22,Training,70.53,E0961,Paid
EXP-009637,E1059,Sales,2025-09-22,Accommodation,117.62,E1011,Paid
